1 Chronicles,23,17,"The sons of Eliezer: Rehabiah the chief. Eliezer had no other sons, but the sons of Rehabiah were very many."
1 Chronicles,23,18,The sons of Izhar: Shelomith the chief.
1 Chronicles,23,19,"The sons of Hebron: Jeriah the chief, Amariah the second, Jahaziel the third, and Jekameam the fourth."
1 Chronicles,23,20,The sons of Uzziel: Micah the chief and Isshiah the second.
1 Chronicles,23,21,The sons of Merari: Mahli and Mushi. The sons of Mahli: Eleazar and Kish.
1 Chronicles,23,22,"Eleazar died having no sons, but only daughters; their kinsmen, the sons of Kish, married them."
1 Chronicles,23,23,"The sons of Mushi: Mahli, Eder, and Jeremoth, three."
1 Chronicles,23,24,"These were the sons of Levi by their fathers' houses, the heads of fathers' houses as they were listed according to the number of the names of the individuals from twenty years old and upward who were to do the work for the service of the house of the LORD."
1 Chronicles,23,25,"For David said, ""The LORD, the God of Israel, has given rest to his people, and he dwells in Jerusalem forever."
1 Chronicles,23,26,"And so the Levites no longer need to carry the tabernacle or any of the things for its service."""
1 Chronicles,23,27,For by the last words of David the sons of Levi were numbered from twenty years old and upward.
1 Chronicles,23,28,"For their duty was to assist the sons of Aaron for the service of the house of the LORD, having the care of the courts and the chambers, the cleansing of all that is holy, and any work for the service of the house of God."
1 Chronicles,23,29,"Their duty was also to assist with the showbread, the flour for the grain offering, the wafers of unleavened bread, the baked offering, the offering mixed with oil, and all measures of quantity or size."
1 Chronicles,23,30,"And they were to stand every morning, thanking and praising the LORD, and likewise at evening,"
1 Chronicles,23,31,"and whenever burnt offerings were offered to the LORD on Sabbaths, new moons and feast days, according to the number required of them, regularly before the LORD."
1 Chronicles,23,32,"Thus they were to keep charge of the tent of meeting and the sanctuary, and to attend the sons of Aaron, their brothers, for the service of the house of the LORD."
1 Chronicles,24,1,"The divisions of the sons of Aaron were these. The sons of Aaron: Nadab, Abihu, Eleazar, and Ithamar."
1 Chronicles,24,2,"But Nadab and Abihu died before their father and had no children, so Eleazar and Ithamar became the priests."
1 Chronicles,24,3,"With the help of Zadok of the sons of Eleazar, and Ahimelech of the sons of Ithamar, David organized them according to the appointed duties in their service."
1 Chronicles,24,4,"Since more chief men were found among the sons of Eleazar than among the sons of Ithamar, they organized them under sixteen heads of fathers' houses of the sons of Eleazar, and eight of the sons of Ithamar."
1 Chronicles,24,5,"They divided them by lot, all alike, for there were sacred officers and officers of God among both the sons of Eleazar and the sons of Ithamar."
1 Chronicles,24,6,"And the scribe Shemaiah, the son of Nethanel, a Levite, recorded them in the presence of the king and the princes and Zadok the priest and Ahimelech the son of Abiathar and the heads of the fathers' houses of the priests and of the Levites, one father's house being chosen for Eleazar and one chosen for Ithamar."
1 Chronicles,24,7,"The first lot fell to Jehoiarib, the second to Jedaiah,"
1 Chronicles,24,8,"the third to Harim, the fourth to Seorim,"
1 Chronicles,24,9,"the fifth to Malchijah, the sixth to Mijamin,"
1 Chronicles,24,10,"the seventh to Hakkoz, the eighth to Abijah,"
1 Chronicles,24,11,"the ninth to Jeshua, the tenth to Shecaniah,"
1 Chronicles,24,12,"the eleventh to Eliashib, the twelfth to Jakim,"
1 Chronicles,24,13,"the thirteenth to Huppah, the fourteenth to Jeshebeab,"
1 Chronicles,24,14,"the fifteenth to Bilgah, the sixteenth to Immer,"
1 Chronicles,24,15,"the seventeenth to Hezir, the eighteenth to Happizzez,"
1 Chronicles,24,16,"the nineteenth to Pethahiah, the twentieth to Jehezkel,"
1 Chronicles,24,17,"the twenty-first to Jachin, the twenty-second to Gamul,"
1 Chronicles,24,18,"the twenty-third to Delaiah, the twenty-fourth to Maaziah."
1 Chronicles,24,19,"These had as their appointed duty in their service to come into the house of the LORD according to the procedure established for them by Aaron their father, as the LORD God of Israel had commanded him."
1 Chronicles,24,20,"And of the rest of the sons of Levi: of the sons of Amram, Shubael; of the sons of Shubael, Jehdeiah."
1 Chronicles,24,21,"Of Rehabiah: of the sons of Rehabiah, Isshiah the chief."
1 Chronicles,24,22,"Of the Izharites, Shelomoth; of the sons of Shelomoth, Jahath."
1 Chronicles,24,23,"The sons of Hebron: Jeriah the chief, Amariah the second, Jahaziel the third, Jekameam the fourth."
1 Chronicles,24,24,"The sons of Uzziel, Micah; of the sons of Micah, Shamir."
1 Chronicles,24,25,"The brother of Micah, Isshiah; of the sons of Isshiah, Zechariah."
1 Chronicles,24,26,The sons of Merari: Mahli and Mushi. The sons of Jaaziah: Beno.
1 Chronicles,24,27,"The sons of Merari: of Jaaziah, Beno, Shoham, Zaccur and Ibri."
1 Chronicles,24,28,"Of Mahli: Eleazar, who had no sons."
1 Chronicles,24,29,"Of Kish, the sons of Kish: Jerahmeel."
1 Chronicles,24,30,"The sons of Mushi: Mahli, Eder, and Jerimoth. These were the sons of the Levites according to their fathers' houses."
1 Chronicles,24,31,"These also, the head of each father's house and his younger brother alike, cast lots, just as their brothers the sons of Aaron, in the presence of King David, Zadok, Ahimelech, and the heads of fathers' houses of the priests and of the Levites."
1 Chronicles,25,1,"David and the chiefs of the service also set apart for the service the sons of Asaph, and of Heman, and of Jeduthun, who prophesied with lyres, with harps, and with cymbals. The list of those who did the work and of their duties was:"
1 Chronicles,25,2,"Of the sons of Asaph: Zaccur, Joseph, Nethaniah, and Asharelah, sons of Asaph, under the direction of Asaph, who prophesied under the direction of the king."
1 Chronicles,25,3,"Of Jeduthun, the sons of Jeduthun: Gedaliah, Zeri, Jeshaiah, Shimei, Hashabiah, and Mattithiah, six, under the direction of their father Jeduthun, who prophesied with the lyre in thanksgiving and praise to the LORD."
1 Chronicles,25,4,"Of Heman, the sons of Heman: Bukkiah, Mattaniah, Uzziel, Shebuel and Jerimoth, Hananiah, Hanani, Eliathah, Giddalti, and Romamti-ezer, Joshbekashah, Mallothi, Hothir, Mahazioth."
1 Chronicles,25,5,"All these were the sons of Heman the king's seer, according to the promise of God to exalt him, for God had given Heman fourteen sons and three daughters."
1 Chronicles,25,6,"They were all under the direction of their father in the music in the house of the LORD with cymbals, harps, and lyres for the service of the house of God. Asaph, Jeduthun, and Heman were under the order of the king."
