1 Chronicles,23,17,"Eliezer’s sons were Rehabiah, first; Eliezer did not have any other sons, but Rehabiah’s sons were very numerous."
1 Chronicles,23,18,Izhar’s sons: Shelomith was first.
1 Chronicles,23,19,"Hebron’s sons: Jeriah was first, Amariah second, Jahaziel third, and Jekameam fourth."
1 Chronicles,23,20,"Uzziel’s sons: Micah was first, and Isshiah second."
1 Chronicles,23,21,Merari’s sons: Mahli and Mushi. Mahli’s sons: Eleazar and Kish.
1 Chronicles,23,22,"Eleazar died having no sons, only daughters. Their cousins, the sons of Kish, married them."
1 Chronicles,23,23,"Mushi’s sons: Mahli, Eder, and Jeremoth—three."
1 Chronicles,23,24,"These were the sons of Levi by their ancestral houses—the heads of families, according to their registration by name in the headcount—20 years old or more, who worked in the service of the LORD’s temple."
1 Chronicles,23,25,"For David said, “The LORD God of Israel has given rest to His people, and He has come to stay in Jerusalem forever."
1 Chronicles,23,26,"Also, the Levites no longer need to carry the tabernacle or any of the equipment for its service”—"
1 Chronicles,23,27,"for according to the last words of David, the Levites 20 years old or more were to be counted—"
1 Chronicles,23,28,"“but their duty will be to assist the sons of Aaron with the service of the LORD’s temple, being responsible for the courts and the chambers, the purification of all the holy things, and the work of the service of God’s temple—"
1 Chronicles,23,29,"as well as the rows of the bread of the Presence, the fine flour for the grain offering, the wafers of unleavened bread, the baking, the mixing, and all measurements of volume and length."
1 Chronicles,23,30,"They are also to stand every morning to give thanks and praise to the LORD, and likewise in the evening."
1 Chronicles,23,31,"Whenever burnt offerings are offered to the LORD on the Sabbaths, New Moons, and appointed festivals, they are to do so regularly in the LORD’s presence according to the number prescribed for them."
1 Chronicles,23,32,"They are to carry out their responsibilities for the tent of meeting, for the holy place, and for their relatives, the sons of Aaron, in the service of the LORD’s temple.”"
1 Chronicles,24,1,"The divisions of the descendants of Aaron were as follows: Aaron’s sons were Nadab, Abihu, Eleazar, and Ithamar."
1 Chronicles,24,2,"But Nadab and Abihu died before their father, and they had no sons, so Eleazar and Ithamar served as priests."
1 Chronicles,24,3,"Together with Zadok from the sons of Eleazar and Ahimelech from the sons of Ithamar, David divided them according to the assigned duties of their service."
1 Chronicles,24,4,"Since more leaders were found among Eleazar’s descendants than Ithamar’s, they were divided accordingly: 16 heads of ancestral houses were from Eleazar’s descendants, and eight heads of ancestral houses were from Ithamar’s."
1 Chronicles,24,5,"They were assigned by lot, for there were officers of the sanctuary and officers of God among both Eleazar’s and Ithamar’s descendants."
1 Chronicles,24,6,"The secretary, Shemaiah son of Nethanel, a Levite, recorded them in the presence of the king and the officers, Zadok the priest, Ahimelech son of Abiathar, and the heads of families of the priests and the Levites. One ancestral house was taken for Eleazar, and then one for Ithamar."
1 Chronicles,24,7,"The first lot fell to Jehoiarib, the second to Jedaiah,"
1 Chronicles,24,8,"the third to Harim, the fourth to Seorim,"
1 Chronicles,24,9,"the fifth to Malchijah, the sixth to Mijamin,"
1 Chronicles,24,10,"the seventh to Hakkoz, the eighth to Abijah,"
1 Chronicles,24,11,"the ninth to Jeshua, the tenth to Shecaniah,"
1 Chronicles,24,12,"the eleventh to Eliashib, the twelfth to Jakim,"
1 Chronicles,24,13,"the thirteenth to Huppah, the fourteenth to Jeshebeab,"
1 Chronicles,24,14,"the fifteenth to Bilgah, the sixteenth to Immer,"
1 Chronicles,24,15,"the seventeenth to Hezir, the eighteenth to Happizzez,"
1 Chronicles,24,16,"the nineteenth to Pethahiah, the twentieth to Jehezkel,"
1 Chronicles,24,17,"the twenty-first to Jachin, the twenty-second to Gamul,"
1 Chronicles,24,18,"the twenty-third to Delaiah, and the twenty-fourth to Maaziah."
1 Chronicles,24,19,"These had their assigned duties for service when they entered the LORD’s temple, according to their regulations, which they received from their ancestor Aaron, as the LORD God of Israel had commanded him."
1 Chronicles,24,20,As for the rest of Levi’s sons: from Amram’s sons: Shubael; from Shubael’s sons: Jehdeiah.
1 Chronicles,24,21,From Rehabiah: from Rehabiah’s sons: Isshiah was the first.
