1 Chronicles,23,17,"The son of Eliezer was Rehabiah the chief; and Eliezer had no other sons, but the sons of Rehabiah were very many."
1 Chronicles,23,18,The son of Izhar was Shelomith the chief.
1 Chronicles,23,19,"The sons of Hebron were Jeriah the first, Amariah the second, Jahaziel the third and Jekameam the fourth."
1 Chronicles,23,20,The sons of Uzziel were Micah the first and Isshiah the second.
1 Chronicles,23,21,The sons of Merari were Mahli and Mushi. The sons of Mahli were Eleazar and Kish.
1 Chronicles,23,22,"Eleazar died and had no sons, but daughters only, so their brothers, the sons of Kish, took them as wives."
1 Chronicles,23,23,"The sons of Mushi were three: Mahli, Eder and Jeremoth."
1 Chronicles,23,24,"These were the sons of Levi according to their fathers’ households, even the heads of the fathers’ households of those of them who were counted, in the number of names by their census, doing the work for the service of the house of the LORD, from twenty years old and upward."
1 Chronicles,23,25,"For David said, “The LORD God of Israel has given rest to His people, and He dwells in Jerusalem forever."
1 Chronicles,23,26,"Also, the Levites will no longer need to carry the tabernacle and all its utensils for its service.”"
1 Chronicles,23,27,For by the last words of David the sons of Levi were numbered from twenty years old and upward.
1 Chronicles,23,28,"For their office is to assist the sons of Aaron with the service of the house of the LORD, in the courts and in the chambers and in the purifying of all holy things, even the work of the service of the house of God,"
1 Chronicles,23,29,"and with the showbread, and the fine flour for a grain offering, and unleavened wafers, or what is baked in the pan or what is well-mixed, and all measures of volume and size."
1 Chronicles,23,30,"They are to stand every morning to thank and to praise the LORD, and likewise at evening,"
1 Chronicles,23,31,"and to offer all burnt offerings to the LORD, on the sabbaths, the new moons and the fixed festivals in the number set by the ordinance concerning them, continually before the LORD."
1 Chronicles,23,32,"Thus they are to keep charge of the tent of meeting, and charge of the holy place, and charge of the sons of Aaron their relatives, for the service of the house of the LORD."
1 Chronicles,24,1,"Now the divisions of the descendants of Aaron were these: the sons of Aaron were Nadab, Abihu, Eleazar and Ithamar."
1 Chronicles,24,2,But Nadab and Abihu died before their father and had no sons. So Eleazar and Ithamar served as priests.
