Acts,16,18,"And she kept doing this for many days. But Paul, feeling really annoyed, turned and said to the spirit, 'By the power of Jesus Christ, get out of her.' And the spirit left her immediately."
Acts,16,19,"Then, when her bosses realized that their money-making scheme was ruined, they grabbed Paul and Silas and brought them to the rulers in the central square."
Acts,16,20,"So they brought them to the officials, like, these guys are Jewish and they're like causing major chaos in our city."
Acts,16,21,"And like, they were trying to push these rules on us, but honestly, as Romans, we can't accept that stuff or even follow it."
Acts,16,22,Then the whole crowd ganged up on them: and the officials tore off their outfits and ordered them to get beaten up.
Acts,16,23,"And after beating them up, they threw them into prison and told the jailor to make sure they stayed locked up tight."
Acts,16,24,"When they were given this task, they totally threw them into the super sketchy prison and straight up locked their feet in those old-school stocks."
Acts,16,25,"So, like, it was midnight, right? And Paul and Silas started praying and jamming out to God, and all the peeps locked up with them heard it and everything. It was lit!"
Acts,16,26,"Yo, outta nowhere, there's this huge earthquake that's shaking the foundations of the prison. And boom, just like that, all the doors swing open and everybody's chains break free."
Acts,16,27,"So, this guard wakes up from his nap and notices that the prison doors are wide open. Panicking, he grabs his sword and contemplates ending it all, thinking that the prisoners had escaped."
Acts,16,28,"Yo, Paul straight up shouted at them, like 'Bruh, chill! Don't do anything reckless, we're all right here, fam.'"
Acts,16,29,"So he grabbed his phone flashlight, hopped in, and walked over feeling nervous and excited, then he dropped to the ground in front of Paul and Silas."
Acts,16,30,"So we took them out and asked, yo guys, what's the move to be saved?"
Acts,16,31,"They were like, yo, just trust in the Lord Jesus Christ, and you'll be saved, along with your fam, fam."
Acts,16,32,"And they started talking to him about what the Lord had to say, and to everyone at his place."
Acts,16,33,"And he immediately took them in the middle of the night, and cleaned up their wounds; and he, along with everyone in his group, got baptized right away."
Acts,16,34,"And when he brought them to his crib, he threw some dank food their way, and celebrated, fully believing in God with his whole crew."
Acts,16,35,"And like, when morning came, the government dudes sent their squad, and they were like, 'Yo, set those bros free, man.'"
Acts,16,36,"So, like, the prison guard comes up to Paul and he's all like, 'Yo, the higher-ups want you free, bro. So, peace out and go on your way, no drama.'"
Acts,16,37,"But Paul was like, 'Dude, they totally publicly beat us without a trial, even though we're Roman citizens! And now they wanna sneakily kick us out? No way, man! They gotta come here and take us out themselves.'"
Acts,16,38,So the guys spilled the tea to the officials: and they were shook when they found out that they were Romans.
Acts,16,39,"So, like, these people came up and were like, 'Hey, could you, like, leave the city?'"
Acts,16,40,"So they left the prison and went to Lydia's crib, and when they saw their squad, they showed them some love and then dipped."
Acts,17,1,"So, like, after they went through Amphipolis and Apollonia, they arrived in Thessalonica, which had this cool synagogue for the Jewish peeps:"
Acts,17,2,"So Paul, being his chill self, joined them and chilled for three sabbath days, having deep convos straight from the scriptures."
Acts,17,3,"Basically, I started off by explaining that it was necessary for Christ to go through suffering and then come back to life. Oh, and by the way, the Jesus I've been talking about is none other than the promised Messiah!"
Acts,17,4,"And like, a bunch of them totally believed and started hanging out with Paul and Silas, you know? And there was this huge crowd of super faithful Greeks who were totally into it, and quite a number of important women also joined in."
Acts,17,5,"But those Jews who didn't believe, fueled by jealousy, recruited some sketchy individuals from the lower ranks of society. They formed a group, stirred up chaos throughout the city, and attacked the house of Jason. Their goal was to drag them out and expose them to the public."
Acts,17,6,"And when they couldn't find them, they grabbed Jason and a few others and brought them before the city authorities, shouting, 'These dudes who be rocking the world have shown up here too!'"
Acts,17,7,"So, like, Jason totally welcomed this person. And apparently, all of them are like totally going against Caesar's rules by claiming that Jesus is, like, some kind of king or whatever."
Acts,17,8,"And they totally shook up the crowd and the city big shots, like, the moment they caught wind of what went down."
Acts,17,9,"So, like, they made Jason and the others give them some kind of commitment or guarantee, and after that, they just let them go."
Acts,17,10,"So, like, right away, the crew sent Paul and Silas off to Berea in the middle of the night. When they arrived there, they totally headed straight to the Jewish synagogue."
Acts,17,11,These people were way cooler than the ones in Thessalonica because they were totally down to listen and they checked out the scriptures every day to make sure they were legit.
Acts,17,12,"So like, a ton of them totally believed, even these super cool Greek ladies and a bunch of dudes too."
Acts,17,13,"But when the Jews in Thessalonica found out that Paul was spreading the word of God in Berea, they went over there too and started causing trouble among the people."
Acts,17,14,"Then, like right away, the squad sent Paul to dip towards the ocean vibes, but Silas and Timotheus stayed put, keeping it chill."
Acts,17,15,"So Paul's squad took him to Athens. Before they set off, they told Silas and Timotheus to hurry up and join them, then they bounced."
Acts,17,16,"So like, Paul was chillin' in Athens, right? But when he peeped the whole city worshipping idols, it totally shook him to the core. Like, they were all about that idolatry life, you know?"
Acts,17,17,"So he had arguments in the synagogue with the Jewish peeps, and with the ones who were all about dat faith life, and even in the marketplace, he would kick it with anyone who crossed his path and had something to say."
Acts,17,18,"So, like, there were these philosophers, you know? Some were all about Epicurus, and others were really into Stoicism. They came across this guy, and some of them were like, 'What's this dude blabbering about?' And others were like, 'He seems to be promoting these weird gods or something.' 'Cause he was preaching to them about Jesus and how He rose from the dead."
Acts,17,19,"So they grabbed him and brought him to Areopagus, saying, 'Hey, can you fill us in on this new teaching you've been talking about?' (Areopagus, also known as Mars' hill, was like the Supreme Court of Athens)"
Acts,17,20,"Yo, you drop some real bizarre vibes on us, fam. Like, what's the deal with these things? We're just tryna understand, you know?"
Acts,17,21,"(Because literally everyone in Athens, both residents and visitors, were completely obsessed with gossiping and staying up-to-date with the latest news.)"
Acts,17,22,"Then Paul, like, stood in this really important place called Mars' hill, and he was like, 'Hey, you dudes from Athens, I can totally see that you're, like, way too superstitious and stuff. Mars' hill, which is, like, the court of the Areopagites, if you didn't know."
Acts,17,23,"So, as I was passing by and checking out your worship vibes, I came across this altar with a label that said, 'TO THE UNKNOWN GOD.' It seems you're worshiping this deity in ignorance, so let me enlighten you about who that actually is. Basically, you had some gods going on there."
Acts,17,24,"Yo, the one who created the whole world and everything in it, knows that he's the boss of both heaven and earth. He doesn't chill in buildings made by humans, though."
Acts,17,25,"God isn't about that worshippedd with human hands' vibe, like He needs anything. He's the one who gives everyone life, breath, and everything they need, ya know?"
Acts,17,26,God has created all people from the same blood to live on the entire earth. He has already planned out the specific times and places for everyone to live.
Acts,17,27,"They should totally search for the Lord, like, maybe try to connect with him and actually find him, 'cause he's, like, not really far from any of us or anything. 🙏"
Acts,17,28,"Dude, like, everything about us is all because of Him. We exist, we do stuff, we live... it's all because of Him, ya know? It's like those poets you guys quote, they were onto something when they said we're basically His children too, man."
Acts,17,29,"Since we are like God's children, we shouldn't think that the divine nature is comparable to shiny stuff like gold, silver, or stone that people carve with fancy skills."
Acts,17,30,"Back in the day, God let it slide when people didn't know any better; but now, He's telling everyone, without exception, to turn their lives around and start fresh."
Acts,17,31,"Yo, listen up! The big man upstairs has set a day when He's gonna judge the whole world with fairness, and He's gonna do it through this dude He specifically picked out. And here's a solid guarantee for everyone: He raised this guy from the dead, so you know He means business. Believe it or not, it's legit!"
Acts,17,32,"And like, when they found out about the whole resurrection thing, some started making fun of it, you know? And others were like, 'Okay, tell us more about this stuff later.'"
Acts,17,33,And Paul dipped out from the squad.
Acts,17,34,"Yo, some people were down with him and really believed in what he was all about. One of those peeps was Dionysius the Areopagite, and there was also a woman named Damaris, along with some others who joined them on this faith journey."
Acts,18,1,"So, like, after Paul was done chillin' in Athens, he bounced and made his way to Corinth."
Acts,18,2,"So there was this dude named Aquila, a Jew from Pontus, who had just arrived from Italy with his wife Priscilla. See, Emperor Claudius had ordered all Jews to leave Rome. Anyway, Aquila and Priscilla ended up meeting them."
Acts,18,3,"And since he was in the same line of work as them, he stayed with them and worked together: because they all made tents for a living."
Acts,18,4,"And like, he was totally dropping knowledge in the synagogue every sabbath, and he managed to persuade both the Jews and the Greeks, you know?"
Acts,18,5,"So, Silas and Timotheus arrived from Macedonia, and Paul felt really compelled to share a strong message with the Jewish people. He testified that Jesus is the Christ, the chosen one from God."
Acts,18,6,"And when they like totally went against Him and started being all disrespectful and saying like, totally irreverent stuff, He was just like, shook, you know? And then He was all like, your bad energy and negative vibes are on your own conscience, it's not my fault at all, seriously. So, starting now, I'm just gonna vibe with the non-Jewish peeps, you feel me?"
Acts,18,7,"Then he left from there and went to this guy's crib called Justus, who was a legit God-follower and happened to live right next to the synagogue."
Acts,18,8,"Crispus, the head honcho at the synagogue, totally vibed with the Lord, and his whole fam jumped on board too. Plus, a bunch of the peeps in Corinth heard the good word and hopped on the faith train, getting baptized and all."
Acts,18,9,"So, like, the Lord was all, talking to Paul in the middle of the night through this epic vision, and He was like, 'Don't be scared, bro, but say what's on your mind and never stay quiet:'"
Acts,18,10,"Don't worry, I'm right there by your side and no one can harm you. There's actually a bunch of awesome people in this city!"
Acts,18,11,"And he stayed there for a whole year and six months, spreading the word of God to the people."
Acts,18,12,"So, like, when Gallio was the big shot in charge of Achaia, the Jews all banded together and totally rebelled against Paul. They dragged him to court and stuff."
Acts,18,13,"They said, 'This person is trying to get others to worship God in a way that goes against the rules.'"
Acts,18,14,"So, like, Paul was about to speak up, but then Gallio, this guy in charge, was like, 'Hey Jews, if it was some serious crime or wicked behavior we're talking about here, then it would make sense for me to hear you out.'"
Acts,18,15,"But, like, if it's all about, you know, just words and names, and your law and stuff, then you can handle it yourselves, fam. 'Cause I'm not gonna be the one to make a call on that kind of stuff, you know what I mean?"
