Daniel,9,12,"He has confirmed his words, which he spoke against us and against our rulers who ruled us, by bringing upon us a great calamity. For under the whole heaven there has not been done anything like what has been done against Jerusalem."
Daniel,9,13,"As it is written in the Law of Moses, all this calamity has come upon us; yet we have not entreated the favor of the LORD our God, turning from our iniquities and gaining insight by your truth."
Daniel,9,14,"Therefore the LORD has kept ready the calamity and has brought it upon us, for the LORD our God is righteous in all the works that he has done, and we have not obeyed his voice."
Daniel,9,15,"And now, O Lord our God, who brought your people out of the land of Egypt with a mighty hand, and have made a name for yourself, as at this day, we have sinned, we have done wickedly."
Daniel,9,16,"""O Lord, according to all your righteous acts, let your anger and your wrath turn away from your city Jerusalem, your holy hill, because for our sins, and for the iniquities of our fathers, Jerusalem and your people have become a byword among all who are around us."
Daniel,9,17,"Now therefore, O our God, listen to the prayer of your servant and to his pleas for mercy, and for your own sake, O Lord, make your face to shine upon your sanctuary, which is desolate."
Daniel,9,18,"O my God, incline your ear and hear. Open your eyes and see our desolations, and the city that is called by your name. For we do not present our pleas before you because of our righteousness, but because of your great mercy."
Daniel,9,19,"O Lord, hear; O Lord, forgive. O Lord, pay attention and act. Delay not, for your own sake, O my God, because your city and your people are called by your name."""
Daniel,9,20,"While I was speaking and praying, confessing my sin and the sin of my people Israel, and presenting my plea before the LORD my God for the holy hill of my God,"
Daniel,9,21,"while I was speaking in prayer, the man Gabriel, whom I had seen in the vision at the first, came to me in swift flight at the time of the evening sacrifice."
Daniel,9,22,"He made me understand, speaking with me and saying, ""O Daniel, I have now come out to give you insight and understanding."
Daniel,9,23,"At the beginning of your pleas for mercy a word went out, and I have come to tell it to you, for you are greatly loved. Therefore consider the word and understand the vision."
Daniel,9,24,"""Seventy weeks are decreed about your people and your holy city, to finish the transgression, to put an end to sin, and to atone for iniquity, to bring in everlasting righteousness, to seal both vision and prophet, and to anoint a most holy place."
Daniel,9,25,"Know therefore and understand that from the going out of the word to restore and build Jerusalem to the coming of an anointed one, a prince, there shall be seven weeks. Then for sixty-two weeks it shall be built again with squares and moat, but in a troubled time."
Daniel,9,26,"And after the sixty-two weeks, an anointed one shall be cut off and shall have nothing. And the people of the prince who is to come shall destroy the city and the sanctuary. Its end shall come with a flood, and to the end there shall be war. Desolations are decreed."
Daniel,9,27,"And he shall make a strong covenant with many for one week, and for half of the week he shall put an end to sacrifice and offering. And on the wing of abominations shall come one who makes desolate, until the decreed end is poured out on the desolator."""
Daniel,10,1,"In the third year of Cyrus king of Persia a word was revealed to Daniel, who was named Belteshazzar. And the word was true, and it was a great conflict. And he understood the word and had understanding of the vision."
Daniel,10,2,"In those days I, Daniel, was mourning for three weeks."
Daniel,10,3,"I ate no delicacies, no meat or wine entered my mouth, nor did I anoint myself at all, for the full three weeks."
Daniel,10,4,"On the twenty-fourth day of the first month, as I was standing on the bank of the great river (that is, the Tigris)"
Daniel,10,5,"I lifted up my eyes and looked, and behold, a man clothed in linen, with a belt of fine gold from Uphaz around his waist."
Daniel,10,6,"His body was like beryl, his face like the appearance of lightning, his eyes like flaming torches, his arms and legs like the gleam of burnished bronze, and the sound of his words like the sound of a multitude."
Daniel,10,7,"And I, Daniel, alone saw the vision, for the men who were with me did not see the vision, but a great trembling fell upon them, and they fled to hide themselves."
Daniel,10,8,"So I was left alone and saw this great vision, and no strength was left in me. My radiant appearance was fearfully changed, and I retained no strength."
Daniel,10,9,"Then I heard the sound of his words, and as I heard the sound of his words, I fell on my face in deep sleep with my face to the ground."
Daniel,10,10,"And behold, a hand touched me and set me trembling on my hands and knees."
Daniel,10,11,"And he said to me, ""O Daniel, man greatly loved, understand the words that I speak to you, and stand upright, for now I have been sent to you."" And when he had spoken this word to me, I stood up trembling."
Daniel,10,12,"Then he said to me, ""Fear not, Daniel, for from the first day that you set your heart to understand and humbled yourself before your God, your words have been heard, and I have come because of your words."
Daniel,10,13,"The prince of the kingdom of Persia withstood me twenty-one days, but Michael, one of the chief princes, came to help me, for I was left there with the kings of Persia,"
Daniel,10,14,"and came to make you understand what is to happen to your people in the latter days. For the vision is for days yet to come."""
Daniel,10,15,"When he had spoken to me according to these words, I turned my face toward the ground and was mute."
Daniel,10,16,"And behold, one in the likeness of the children of man touched my lips. Then I opened my mouth and spoke. I said to him who stood before me, ""O my lord, by reason of the vision pains have come upon me, and I retain no strength."
Daniel,10,17,"How can my lord's servant talk with my lord? For now no strength remains in me, and no breath is left in me."""
Daniel,10,18,Again one having the appearance of a man touched me and strengthened me.
Daniel,10,19,"And he said, ""O man greatly loved, fear not, peace be with you; be strong and of good courage."" And as he spoke to me, I was strengthened and said, ""Let my lord speak, for you have strengthened me."""
Daniel,10,20,"Then he said, ""Do you know why I have come to you? But now I will return to fight against the prince of Persia; and when I go out, behold, the prince of Greece will come."
Daniel,10,21,"But I will tell you what is inscribed in the book of truth: there is none who contends by my side against these except Michael, your prince."
Daniel,11,1,"And as for me, in the first year of Darius the Mede, I stood up to confirm and strengthen him."
Daniel,11,2,"""And now I will show you the truth. Behold, three more kings shall arise in Persia, and a fourth shall be far richer than all of them. And when he has become strong through his riches, he shall stir up all against the kingdom of Greece."
Daniel,11,3,"Then a mighty king shall arise, who shall rule with great dominion and do as he wills."
Daniel,11,4,"And as soon as he has arisen, his kingdom shall be broken and divided toward the four winds of heaven, but not to his posterity, nor according to the authority with which he ruled, for his kingdom shall be plucked up and go to others besides these."
Daniel,11,5,"""Then the king of the south shall be strong, but one of his princes shall be stronger than he and shall rule, and his authority shall be a great authority."
Daniel,11,6,"After some years they shall make an alliance, and the daughter of the king of the south shall come to the king of the north to make an agreement. But she shall not retain the strength of her arm, and he and his arm shall not endure, but she shall be given up, and her attendants, he who fathered her, and he who supported her in those times."
Daniel,11,7,"""And from a branch from her roots one shall arise in his place. He shall come against the army and enter the fortress of the king of the north, and he shall deal with them and shall prevail."
Daniel,11,8,"He shall also carry off to Egypt their gods with their metal images and their precious vessels of silver and gold, and for some years he shall refrain from attacking the king of the north."
Daniel,11,9,Then the latter shall come into the realm of the king of the south but shall return to his own land.
Daniel,11,10,"""His sons shall wage war and assemble a multitude of great forces, which shall keep coming and overflow and pass through, and again shall carry the war as far as his fortress."
Daniel,11,11,"Then the king of the south, moved with rage, shall come out and fight with the king of the north. And he shall raise a great multitude, but it shall be given into his hand."
Daniel,11,12,"And when the multitude is taken away, his heart shall be exalted, and he shall cast down tens of thousands, but he shall not prevail."
Daniel,11,13,"For the king of the north shall again raise a multitude, greater than the first. And after some years he shall come on with a great army and abundant supplies."
Daniel,11,14,"""In those times many shall rise against the king of the south, and the violent among your own people shall lift themselves up in order to fulfill the vision, but they shall fail."
Daniel,11,15,"Then the king of the north shall come and throw up siegeworks and take a well-fortified city. And the forces of the south shall not stand, or even his best troops, for there shall be no strength to stand."
Daniel,11,16,"But he who comes against him shall do as he wills, and none shall stand before him. And he shall stand in the glorious land, with destruction in his hand."
Daniel,11,17,"He shall set his face to come with the strength of his whole kingdom, and he shall bring terms of an agreement and perform them. He shall give him the daughter of women to destroy the kingdom, but it shall not stand or be to his advantage."
Daniel,11,18,"Afterward he shall turn his face to the coastlands and shall capture many of them, but a commander shall put an end to his insolence. Indeed, he shall turn his insolence back upon him."
Daniel,11,19,"Then he shall turn his face back toward the fortresses of his own land, but he shall stumble and fall, and shall not be found."
Daniel,11,20,"""Then shall arise in his place one who shall send an exactor of tribute for the glory of the kingdom. But within a few days he shall be broken, neither in anger nor in battle."
Daniel,11,21,In his place shall arise a contemptible person to whom royal majesty has not been given. He shall come in without warning and obtain the kingdom by flatteries.
Daniel,11,22,"Armies shall be utterly swept away before him and broken, even the prince of the covenant."
Daniel,11,23,"And from the time that an alliance is made with him he shall act deceitfully, and he shall become strong with a small people."
Daniel,11,24,"Without warning he shall come into the richest parts of the province, and he shall do what neither his fathers nor his fathers' fathers have done, scattering among them plunder, spoil, and goods. He shall devise plans against strongholds, but only for a time."
Daniel,11,25,"And he shall stir up his power and his heart against the king of the south with a great army. And the king of the south shall wage war with an exceedingly great and mighty army, but he shall not stand, for plots shall be devised against him."
Daniel,11,26,"Even those who eat his food shall break him. His army shall be swept away, and many shall fall down slain."
Daniel,11,27,"And as for the two kings, their hearts shall be bent on doing evil. They shall speak lies at the same table, but to no avail, for the end is yet to be at the time appointed."
Daniel,11,28,"And he shall return to his land with great wealth, but his heart shall be set against the holy covenant. And he shall work his will and return to his own land."
Daniel,11,29,"""At the time appointed he shall return and come into the south, but it shall not be this time as it was before."
Daniel,11,30,"For ships of Kittim shall come against him, and he shall be afraid and withdraw, and shall turn back and be enraged and take action against the holy covenant. He shall turn back and pay attention to those who forsake the holy covenant."
Daniel,11,31,"Forces from him shall appear and profane the temple and fortress, and shall take away the regular burnt offering. And they shall set up the abomination that makes desolate."
Daniel,11,32,"He shall seduce with flattery those who violate the covenant, but the people who know their God shall stand firm and take action."
Daniel,11,33,"And the wise among the people shall make many understand, though for some days they shall stumble by sword and flame, by captivity and plunder."
Daniel,11,34,"When they stumble, they shall receive a little help. And many shall join themselves to them with flattery,"
Daniel,11,35,"and some of the wise shall stumble, so that they may be refined, purified, and made white, until the time of the end, for it still awaits the appointed time."
Daniel,11,36,"""And the king shall do as he wills. He shall exalt himself and magnify himself above every god, and shall speak astonishing things against the God of gods. He shall prosper till the indignation is accomplished; for what is decreed shall be done."
Daniel,11,37,"He shall pay no attention to the gods of his fathers, or to the one beloved by women. He shall not pay attention to any other god, for he shall magnify himself above all."
Daniel,11,38,"He shall honor the god of fortresses instead of these. A god whom his fathers did not know he shall honor with gold and silver, with precious stones and costly gifts."
Daniel,11,39,He shall deal with the strongest fortresses with the help of a foreign god. Those who acknowledge him he shall load with honor. He shall make them rulers over many and shall divide the land for a price.
Daniel,11,40,"""At the time of the end, the king of the south shall attack him, but the king of the north shall rush upon him like a whirlwind, with chariots and horsemen, and with many ships. And he shall come into countries and shall overflow and pass through."
Daniel,11,41,"He shall come into the glorious land. And tens of thousands shall fall, but these shall be delivered out of his hand: Edom and Moab and the main part of the Ammonites."
Daniel,11,42,"He shall stretch out his hand against the countries, and the land of Egypt shall not escape."
Daniel,11,43,"He shall become ruler of the treasures of gold and of silver, and all the precious things of Egypt, and the Libyans and the Cushites shall follow in his train."
Daniel,11,44,"But news from the east and the north shall alarm him, and he shall go out with great fury to destroy and devote many to destruction."
Daniel,11,45,"And he shall pitch his palatial tents between the sea and the glorious holy mountain. Yet he shall come to his end, with none to help him."
Daniel,12,1,"""At that time shall arise Michael, the great prince who has charge of your people. And there shall be a time of trouble, such as never has been since there was a nation till that time. But at that time your people shall be delivered, everyone whose name shall be found written in the book."
Daniel,12,2,"And many of those who sleep in the dust of the earth shall awake, some to everlasting life, and some to shame and everlasting contempt."
Daniel,12,3,"And those who are wise shall shine like the brightness of the sky above; and those who turn many to righteousness, like the stars forever and ever."
Daniel,12,4,"But you, Daniel, shut up the words and seal the book, until the time of the end. Many shall run to and fro, and knowledge shall increase."""
Daniel,12,5,"Then I, Daniel, looked, and behold, two others stood, one on this bank of the stream and one on that bank of the stream."
Daniel,12,6,"And someone said to the man clothed in linen, who was above the waters of the stream, ""How long shall it be till the end of these wonders?"""
Daniel,12,7,"And I heard the man clothed in linen, who was above the waters of the stream; he raised his right hand and his left hand toward heaven and swore by him who lives forever that it would be for a time, times, and half a time, and that when the shattering of the power of the holy people comes to an end all these things would be finished."
Daniel,12,8,"I heard, but I did not understand. Then I said, ""O my lord, what shall be the outcome of these things?"""
Daniel,12,9,"He said, ""Go your way, Daniel, for the words are shut up and sealed until the time of the end."
Daniel,12,10,"Many shall purify themselves and make themselves white and be refined, but the wicked shall act wickedly. And none of the wicked shall understand, but those who are wise shall understand."
Daniel,12,11,"And from the time that the regular burnt offering is taken away and the abomination that makes desolate is set up, there shall be 1,290 days."
Daniel,12,12,"Blessed is he who waits and arrives at the 1,335 days."
Daniel,12,13,"But go your way till the end. And you shall rest and shall stand in your allotted place at the end of the days."""
Hosea,1,1,"The word of the LORD that came to Hosea, the son of Beeri, in the days of Uzziah, Jotham, Ahaz, and Hezekiah, kings of Judah, and in the days of Jeroboam the son of Joash, king of Israel."
Hosea,1,2,"When the LORD first spoke through Hosea, the LORD said to Hosea, ""Go, take to yourself a wife of whoredom and have children of whoredom, for the land commits great whoredom by forsaking the LORD."""
Hosea,1,3,"So he went and took Gomer, the daughter of Diblaim, and she conceived and bore him a son."
Hosea,1,4,"And the LORD said to him, ""Call his name Jezreel, for in just a little while I will punish the house of Jehu for the blood of Jezreel, and I will put an end to the kingdom of the house of Israel."
Hosea,1,5,"And on that day I will break the bow of Israel in the Valley of Jezreel."""
Hosea,1,6,"She conceived again and bore a daughter. And the LORD said to him, ""Call her name No Mercy, for I will no more have mercy on the house of Israel, to forgive them at all."
Hosea,1,7,"But I will have mercy on the house of Judah, and I will save them by the LORD their God. I will not save them by bow or by sword or by war or by horses or by horsemen."""
Hosea,1,8,"When she had weaned No Mercy, she conceived and bore a son."
Hosea,1,9,"And the LORD said, ""Call his name Not My People, for you are not my people, and I am not your God."""
Hosea,1,10,"Yet the number of the children of Israel shall be like the sand of the sea, which cannot be measured or numbered. And in the place where it was said to them, ""You are not my people,"" it shall be said to them, ""Children of the living God."""
Hosea,1,11,"And the children of Judah and the children of Israel shall be gathered together, and they shall appoint for themselves one head. And they shall go up from the land, for great shall be the day of Jezreel."
Hosea,2,1,"Say to your brothers, ""You are my people,"" and to your sisters, ""You have received mercy."""
Hosea,2,2,"""Plead with your mother, plead--for she is not my wife, and I am not her husband--that she put away her whoring from her face, and her adultery from between her breasts;"
