Deuteronomy,22,30,"Ninguno tomará la mujer de su padre, ni profanará el lecho de su padre."
Deuteronomy,23,1,"No entrará en la congregación de Jehová el que tenga magullados los testículos, o amputado su miembro viril."
Deuteronomy,23,2,No entrará bastardo en la congregación de Jehová; ni hasta la décima generación no entrarán en la congregación de Jehová.
Deuteronomy,23,3,"No entrará amonita ni moabita en la congregación de Jehová, ni hasta la décima generación de ellos; no entrarán en la congregación de Jehová para siempre,"
Deuteronomy,23,4,"por cuanto no os salieron a recibir con pan y agua al camino, cuando salisteis de Egipto, y porque alquilaron contra ti a Balaam hijo de Beor, de Petor en Mesopotamia, para maldecirte."
Deuteronomy,23,5,"Mas no quiso Jehová tu Dios oír a Balaam; y Jehová tu Dios te convirtió la maldición en bendición, porque Jehová tu Dios te amaba."
Deuteronomy,23,6,No procurarás la paz de ellos ni su bien en todos los días para siempre.
Deuteronomy,23,7,"No aborrecerás al edomita, porque es tu hermano; no aborrecerás al egipcio, porque forastero fuiste en su tierra."
Deuteronomy,23,8,"Los hijos que nacieren de ellos, en la tercera generación entrarán en la congregación de Jehová."
Deuteronomy,23,9,"Cuando salieres a campaña contra tus enemigos, te guardarás de toda cosa mala."
Deuteronomy,23,10,"Si hubiere en medio de ti alguno que no fuere limpio, por razón de alguna impureza acontecida de noche, saldrá fuera del campamento, y no entrará en él."
Deuteronomy,23,11,"Pero al caer la noche se lavará con agua, y cuando se hubiere puesto el sol, podrá entrar en el campamento."
Deuteronomy,23,12,Tendrás un lugar fuera del campamento adonde salgas;
Deuteronomy,23,13,"tendrás también entre tus armas una estaca; y cuando estuvieres allí fuera, cavarás con ella, y luego al volverte cubrirás tu excremento;"
Deuteronomy,23,14,"porque Jehová tu Dios anda en medio de tu campamento, para librarte y para entregar a tus enemigos delante de ti; por tanto, tu campamento ha de ser santo, para que él no vea en ti cosa inmunda, y se vuelva de en pos de ti."
Deuteronomy,23,15,No entregarás a su señor el siervo que se huyere a ti de su amo.
Deuteronomy,23,16,"Morará contigo, en medio de ti, en el lugar que escogiere en alguna de tus ciudades, donde a bien tuviere; no le oprimirás."
Deuteronomy,23,17,"No haya ramera de entre las hijas de Israel, ni haya sodomita de entre los hijos de Israel."
Deuteronomy,23,18,No traerás la paga de una ramera ni el precio de un perro a la casa de Jehová tu Dios por ningún voto; porque abominación es a Jehová tu Dios tanto lo uno como lo otro.
Deuteronomy,23,19,"No exigirás de tu hermano interés de dinero, ni interés de comestibles, ni de cosa alguna de que se suele exigir interés."
Deuteronomy,23,20,"Del extraño podrás exigir interés, mas de tu hermano no lo exigirás, para que te bendiga Jehová tu Dios en toda obra de tus manos en la tierra adonde vas para tomar posesión de ella."
Deuteronomy,23,21,"Cuando haces voto a Jehová tu Dios, no tardes en pagarlo; porque ciertamente lo demandará Jehová tu Dios de ti, y sería pecado en ti."
Deuteronomy,23,22,"Mas cuando te abstengas de prometer, no habrá en ti pecado."
Deuteronomy,23,23,"Pero lo que hubiere salido de tus labios, lo guardarás y lo cumplirás, conforme lo prometiste a Jehová tu Dios, pagando la ofrenda voluntaria que prometiste con tu boca."
Deuteronomy,23,24,"Cuando entres en la viña de tu prójimo, podrás comer uvas hasta saciarte; mas no pondrás en tu cesto."
Deuteronomy,23,25,"Cuando entres en la mies de tu prójimo, podrás arrancar espigas con tu mano; mas no aplicarás hoz a la mies de tu prójimo."
Deuteronomy,24,1,"Cuando alguno tomare mujer y se casare con ella, si no le agradare por haber hallado en ella alguna cosa indecente, le escribirá carta de divorcio, y se la entregará en su mano, y la despedirá de su casa."
Deuteronomy,24,2,"Y salida de su casa, podrá ir y casarse con otro hombre."
Deuteronomy,24,3,"Pero si la aborreciere este último, y le escribiere carta de divorcio, y se la entregare en su mano, y la despidiere de su casa; o si hubiere muerto el postrer hombre que la tomó por mujer,"
Deuteronomy,24,4,"no podrá su primer marido, que la despidió, volverla a tomar para que sea su mujer, después que fue envilecida; porque es abominación delante de Jehová, y no has de pervertir la tierra que Jehová tu Dios te da por heredad."
Deuteronomy,24,5,"Cuando alguno fuere recién casado, no saldrá a la guerra, ni en ninguna cosa se le ocupará; libre estará en su casa por un año, para alegrar a la mujer que tomó."
Deuteronomy,24,6,"No tomarás en prenda la muela del molino, ni la de abajo ni la de arriba; porque sería tomar en prenda la vida del hombre."
Deuteronomy,24,7,"Cuando fuere hallado alguno que hubiere hurtado a uno de sus hermanos los hijos de Israel, y le hubiere esclavizado, o le hubiere vendido, morirá el tal ladrón, y quitarás el mal de en medio de ti."
Deuteronomy,24,8,"En cuanto a la plaga de la lepra, ten cuidado de observar diligentemente y hacer según todo lo que os enseñaren los sacerdotes levitas; según yo les he mandado, así cuidaréis de hacer."
Deuteronomy,24,9,"Acuérdate de lo que hizo Jehová tu Dios a María en el camino, después que salisteis de Egipto."
Deuteronomy,24,10,"Cuando entregares a tu prójimo alguna cosa prestada, no entrarás en su casa para tomarle prenda."
Deuteronomy,24,11,"Te quedarás fuera, y el hombre a quien prestaste te sacará la prenda."
Deuteronomy,24,12,"Y si el hombre fuere pobre, no te acostarás reteniendo aún su prenda."
Deuteronomy,24,13,"Sin falta le devolverás la prenda cuando el sol se ponga, para que pueda dormir en su ropa, y te bendiga; y te será justicia delante de Jehová tu Dios."
Deuteronomy,24,14,"No oprimirás al jornalero pobre y menesteroso, ya sea de tus hermanos o de los extranjeros que habitan en tu tierra dentro de tus ciudades."
Deuteronomy,24,15,"En su día le darás su jornal, y no se pondrá el sol sin dárselo; pues es pobre, y con él sustenta su vida; para que no clame contra ti a Jehová, y sea en ti pecado."
Deuteronomy,24,16,"Los padres no morirán por los hijos, ni los hijos por los padres; cada uno morirá por su pecado."
