1 Chronicles,23,17,The son of Eliezer: Rehabiah the chief. Eliezer had no other sons but Rehabiah's sons were very many.
1 Chronicles,23,18,The sons of Izhar: Shelomith was the chief.
1 Chronicles,23,19,The sons of Hebron: Jeriah the first Amariah the second Jahaziel the third and Jekameam the fourth.
1 Chronicles,23,20,The sons of Uzziel: Micah the first and Isshiah the second.
1 Chronicles,23,21,The sons of Merari: Mahli and Mushi. The sons of Mahli: Eleazar and Kish.
1 Chronicles,23,22,Eleazar died and had no sons but daughters only and their kinsmen sons of Kish took them as wives.
1 Chronicles,23,23,The sons of Mushi: Mahli Eder and Jeremoth--three in all.
1 Chronicles,23,24,These were the Levites by their fathers' houses the heads of the fathers' houses of those registered according to the number of names of the individuals who were the servants of the house of the Lord from twenty years old and upward.
1 Chronicles,23,25,For David said The Lord the God of Israel has given peace and rest to His people and He dwells in Jerusalem forever.
1 Chronicles,23,26,So the Levites no more have need to carry the tabernacle and all its vessels for its service.
1 Chronicles,23,27,For by the last words and acts of David these were the number of the Levites from twenty years old and above.
1 Chronicles,23,28,But their duty should be to wait on [the priests] the sons of Aaron in the service of the house of the Lord caring for the courts the chambers the cleansing of all holy things and any work of the service of God's house
1 Chronicles,23,29,For the showbread also and for the fine flour for a cereal offering whether of unleavened wafers or of what is baked on the griddle or soaked [in oil] and for all measuring of amount and size [as the Law of Moses required].
1 Chronicles,23,30,They are also to stand every morning to thank and praise the Lord and likewise at evening
1 Chronicles,23,31,And to assist in offering all burnt sacrifices to the Lord on Sabbaths New Moon festivals and set feast days by number according to the ordinance concerning them continually before the Lord.
1 Chronicles,23,32,So they shall keep charge of the Tent of Meeting and the Holy Place and shall attend to the sons of Aaron their kinsmen for the service of the house of the Lord.
1 Chronicles,24,1,THE COURSES or divisions of the priests the sons of Aaron were these: The sons of Aaron: Nadab and Abihu Eleazar and Ithamar.
1 Chronicles,24,2,But Nadab and Abihu died before their father and had no children; therefore Eleazar and Ithamar executed the priest's office.
1 Chronicles,24,3,And David with Zadok of the sons of Eleazar and Ahimelech of the sons of Ithamar divided and distributed them according to their assigned duties.
1 Chronicles,24,4,Since there were more chief men found among the sons of Eleazar [because of the misfortunes of Eli and Saul's slaughter of the priests at Nob] than among the sons of Ithamar they were divided thus: sixteen heads of fathers' houses of the sons of Eleazar and eight of the sons of Ithamar according to their fathers' houses.
1 Chronicles,24,5,Thus were they divided by lot one group with the other for there were chiefs of the sanctuary and chiefs of God [high priests] drawn both from the sons of Eleazar and from the sons of Ithamar.
1 Chronicles,24,6,Shemaiah the scribe son of Nethanel a Levite recorded them in the presence of the king the princes Zadok the priest Ahimelech son of Abiathar [the priest who escaped being killed at Nob by Saul and fled to David] and the heads of the fathers' houses of the priests and Levites--one father's house being taken alternately for Eleazar and one for Ithamar.
1 Chronicles,24,7,The lots fell the first one to Jehoiarib the second to Jedaiah
1 Chronicles,24,8,The third to Harim the fourth to Se-orim
1 Chronicles,24,9,The fifth to Malchijah the sixth to Mijamin
1 Chronicles,24,10,The seventh to Hakkoz the eighth to Abijah
1 Chronicles,24,11,The ninth to Jeshua the tenth to Shecaniah
1 Chronicles,24,12,The eleventh to Eliashib the twelfth to Jakim
1 Chronicles,24,13,The thirteenth to Huppah the fourteenth to Jeshebe-ab
1 Chronicles,24,14,The fifteenth to Bilgah the sixteenth to Immer
1 Chronicles,24,15,The seventeenth to Hezir the eighteenth to Happizzez
1 Chronicles,24,16,The nineteenth to Pethahiah the twentieth to Jehezkel
1 Chronicles,24,17,The twenty-first to Jachin the twenty-second to Gamul
1 Chronicles,24,18,The twenty-third to Delaiah the twenty-fourth to Maaziah.
1 Chronicles,24,19,This was their order for coming on duty to serve in the house of the Lord according to the procedure ordered for them by their [forefather] Aaron as the Lord the God of Israel had commanded him.
1 Chronicles,24,20,As for the rest of the sons of Levi: of the sons of Amram: Shubael; of the sons of Shubael: Jehdeiah.
1 Chronicles,24,21,Of Rehabiah: of the sons of Rehabiah: Isshiah the chief.
1 Chronicles,24,22,Of the Izharites: Shelomoth; of the sons of Shelomoth: Jahath.
1 Chronicles,24,23,The sons of Hebron: Jeriah the first Amariah the second Jahaziel the third Jekameam the fourth.
1 Chronicles,24,24,The son of Uzziel: Micah; of the sons of Micah: Shamir.
1 Chronicles,24,25,The brother of Micah: Isshiah; of the sons of Isshiah: Zechariah.
1 Chronicles,24,26,The sons of Merari: Mahli and Mushi. The son of Jaaziah: Beno.
1 Chronicles,24,27,The sons of Merari: by Jaaziah: Beno Shoham Zaccur and Ibri.
1 Chronicles,24,28,Of Mahli: Eleazar who had no sons.
1 Chronicles,24,29,Of Kish: the son of Kish: Jerahmeel.
1 Chronicles,24,30,The sons of Mushi: Mahli Eder and Jerimoth. These were the sons of the Levites according to their fathers' houses.
1 Chronicles,24,31,These likewise cast lots as did their kinsmen the sons of Aaron in the presence of David the king Zadok Ahimelech and the heads of the fathers' houses of the priests and Levites--the head of each father's house and his younger brother alike.
1 Chronicles,25,1,ALSO DAVID and the chiefs of the host [of the Lord] separated to the [temple] service some of the sons of Asaph Heman and Jeduthun who should prophesy [being inspired] with lyres harps and cymbals. The list of the musicians according to their service was:
1 Chronicles,25,2,Of the sons of Asaph: Zaccur Joseph Nethaniah and Asharelah the sons of Asaph under the direction of Asaph who prophesied (witnessed and testified under divine inspiration) in keeping with the king's order.
1 Chronicles,25,3,Of the sons of Jeduthun: Gedaliah Zeri Jeshaiah Shimei Hashabiah and Mattithiah six in all under the direction of their father Jeduthun who witnessed and prophesied under divine inspiration with the lyre in thanksgiving and praise to the Lord.
1 Chronicles,25,4,Of Heman: the sons of Heman: Bukkiah Mattaniah Uzziel Shebuel Jerimoth Hananiah Hanani Eliathah Giddalti Romamti-ezer Joshbekashah Mallothi Hothir and Mahazioth.
1 Chronicles,25,5,All these were the sons of Heman the king's seer [his mediator] in the words and things of God to exalt Him; for God gave to Heman fourteen sons and three daughters
1 Chronicles,25,6,All of whom were [in the choir] under the direction of their father for song in the house of the Lord with cymbals harps and lyres for the service of the house of God. Asaph Jeduthun and Heman were under the order of the king.
1 Chronicles,25,7,So the number of them [who led the remainder of the 4000] with their kinsmen who were specially trained in songs for the Lord all who were talented singers was 288.
1 Chronicles,25,8,[The musicians] cast lots for their duties small and great teacher and scholar alike.
1 Chronicles,25,9,The first lot fell for Asaph to Joseph; the second to Gedaliah to him his brethren and his sons twelve;
1 Chronicles,25,10,The third to Zaccur his sons and his brethren twelve;
1 Chronicles,25,11,The fourth to Izri his sons and his brethren twelve;
1 Chronicles,25,12,The fifth to Nethaniah his sons and his brethren twelve;
1 Chronicles,25,13,The sixth to Bukkiah his sons and his brethren twelve;
1 Chronicles,25,14,The seventh to Jesharelah his sons and his brethren twelve;
1 Chronicles,25,15,The eighth to Jeshaiah his sons and his brethren twelve;
1 Chronicles,25,16,The ninth to Mattaniah his sons and his brethren twelve;
1 Chronicles,25,17,The tenth to Shimei his sons and his brethren twelve;
1 Chronicles,25,18,The eleventh to Azarel his sons and his brethren twelve;
1 Chronicles,25,19,The twelfth to Hashabiah his sons and his brethren twelve;
1 Chronicles,25,20,The thirteenth to Shubael his sons and his brethren twelve;
1 Chronicles,25,21,The fourteenth to Mattithiah his sons and his brethren twelve;
1 Chronicles,25,22,The fifteenth to Jeremoth his sons and his brethren twelve;
1 Chronicles,25,23,The sixteenth to Hananiah his sons and his brethren twelve;
1 Chronicles,25,24,The seventeenth of Joshbekashah his sons and his brethren twelve;
1 Chronicles,25,25,The eighteenth to Hanani his sons and his brethren twelve;
1 Chronicles,25,26,The nineteenth to Mallothi his sons and his brethren twelve;
1 Chronicles,25,27,The twentieth to Eliathah his sons and his brethren twelve;
1 Chronicles,25,28,The twenty-first to Hothir his sons and his brethren twelve;
1 Chronicles,25,29,The twenty-second to Giddalti his sons and his brethren twelve;
1 Chronicles,25,30,The twenty-third to Mahazioth his sons and his brethren twelve;
1 Chronicles,25,31,The twenty-fourth to Romamti-ezer his sons and his brethren twelve.
1 Chronicles,26,1,FOR THE divisions of the gatekeepers: Of the Korahites was: Meshelemiah son of Kore of the sons of Asaph.
1 Chronicles,26,2,And Meshelemiah had sons: Zechariah the firstborn Jediael the second Zebadiah the third Jathniel the fourth
1 Chronicles,26,3,Elam the fifth Jehohanan the sixth Eliehoenai the seventh.
1 Chronicles,26,4,Obed-edom had sons: Shemaiah the firstborn Jehozabad the second Joah the third Sacar the fourth Nethanel the fifth
1 Chronicles,26,5,Ammiel the sixth Issachar the seventh Peullethai the eighth; for God blessed him.
1 Chronicles,26,6,Also to Shemaiah his son were sons born who were rulers in their fathers' houses for they were mighty men of ability and courage.
1 Chronicles,26,7,The sons of Shemaiah: Othni Rephael Obed and Elzabad whose brethren were strong and able men Elihu and Semachiah.
1 Chronicles,26,8,All these were sons of Obed-edom [in whose house the ark was kept] with their sons and brethren strong and able men for the service--sixty-two in all.
1 Chronicles,26,9,Meshelemiah had sons and brethren strong and able men--eighteen in all.
1 Chronicles,26,10,Also Hosah of the sons of Merari had sons: Shimri the chief (he was not the firstborn yet his father made him chief)
1 Chronicles,26,11,Hilkiah the second Tebaliah the third Zechariah the fourth; all the sons and brethren of Hosah were thirteen in all.
1 Chronicles,26,12,Of these were the divisions of the gatekeepers even of the chief men having duties as did their brethren to minister in the house of the Lord.
1 Chronicles,26,13,And they cast lots by fathers' houses small and great alike for every gate.
1 Chronicles,26,14,The lot for the east fell to Shelemiah. They cast lots also for Zechariah his son a wise counselor and his lot came out for the north.
1 Chronicles,26,15,To Obed-edom it came out for the south and to his sons the storehouse was allotted.
1 Chronicles,26,16,To Shuppim and Hosah the lot fell for the west by the refuse gate that goes into the ascending highway post opposite post.
1 Chronicles,26,17,On the east were six Levites on the north four a day on the south four a day and two by two at the storehouse.
1 Chronicles,26,18,At the colonnade on the west side [of the outer court of the temple] there were four at the road and two at the colonnade.
1 Chronicles,26,19,These were the divisions of the gatekeepers among the Korahites and the sons of Merari.
1 Chronicles,26,20,Of the Levites Ahijah was over the treasuries of the house of God and the treasuries of the dedicated gifts.
1 Chronicles,26,21,The sons of Ladan the descendants of Gershon through Ladan the heads of families of Ladan the Gershonite: Jehieli
1 Chronicles,26,22,The sons of Jehieli Zetham and Joel his brother who were over the treasuries of the house of the Lord.
1 Chronicles,26,23,Of the Amramites Izharites Hebronites and Uzzielites:
1 Chronicles,26,24,Shebuel son of Gershom the son of Moses was ruler over the treasuries.
1 Chronicles,26,25,His brethren from Eliezer were his son Rehabiah his son Jeshaiah his son Joram his son Zichri and his son Shelomoth.
1 Chronicles,26,26,This Shelomoth and his brethren were over all the treasuries of the dedicated gifts which King David the heads of the fathers' houses the officers over thousands and hundreds and the commanders of the army had dedicated.
1 Chronicles,26,27,From spoil won in battles they dedicated gifts to maintain the house of the Lord.
1 Chronicles,26,28,Also all that Samuel the seer Saul son of Kish Abner son of Ner and Joab son of Zeruiah had dedicated and whatever anyone had dedicated it was in the charge of Shelomoth and his brethren.
1 Chronicles,26,29,Of the Izharites: Chenaniah and his sons were appointed to outside duties for Israel as officers and judges.
1 Chronicles,26,30,Of the Hebronites: Hashabiah and his brethren men of courage and ability 1700 in all were officers over Israel on the west side of the Jordan in all the Lord's business and the king's service.
1 Chronicles,26,31,Of the Hebronites: Jerijah was the chief according to their generations by fathers' houses. In the fortieth year of David's reign a search was made and men of great courage and ability were found among them at Jazer in Gilead.
1 Chronicles,26,32,Jerijah's kinsmen men of courage and ability were 2700 heads of fathers' houses; King David made them overseers of the Reubenites the Gadites and the half-tribe of Manasseh for everything pertaining to God and for the affairs of the king.
1 Chronicles,27,1,THIS IS the list of the Israelites the heads of fathers' houses the commanders of thousands and hundreds and their officers who served the king in all matters of the divisions that came and went month by month throughout the year each division numbering 24000.
1 Chronicles,27,2,Over the first division for the first month was Jashobeam son of Zabdiel. In his division were 24000.
1 Chronicles,27,3,He was descended from Perez and was chief of all the commanders of the army for the first month.
